reasoning,labels,feature_cap,n_train,seed,key,dataset,task_type,target_idx,model,llm_unparsed_frac,proba_degenerate,accuracy,precision,recall,f1_score,f1_macro,balanced_accuracy,cohen_kappa,matthews_corrcoef,roc_auc,log_loss
off,hidden,full,10,3,synthetic_checkers_0,synthetic_checkers,0,0,DUMMY,,False,0.51,0.2601,0.51,0.3445033112582781,0.3377483443708609,0.5,0.0,0.0,0.5,0.7203081848910707
off,hidden,full,10,3,synthetic_checkers_0,synthetic_checkers,0,0,RF,,False,0.49,0.4893478260869565,0.49,0.4892330827067669,0.4887218045112781,0.4891956782713085,-0.0216346153846154,-0.0216737887467503,0.5032012805122049,0.772072347609022
off,hidden,full,10,3,synthetic_checkers_0,synthetic_checkers,0,0,REALTABPFN-V2,,False,0.51,0.5075,0.51,0.4935802469135802,0.4916485112563544,0.5064025610244097,0.0128928283642224,0.0137226316122306,0.5498199279711885,0.7006065714422671
off,hidden,full,10,3,synthetic_checkers_0,synthetic_checkers,0,0,GEMMA,0.0,True,0.47,0.4702,0.47,0.47005300530053,0.4699469946994699,0.4699879951980792,-0.06,-0.0600120036012004,,
off,hidden,full,10,3,synthetic_checkers_0,synthetic_checkers,0,0,QWEN,0.0,True,0.52,0.52,0.52,0.52,0.5198079231692677,0.5198079231692677,0.0396158463385353,0.0396158463385354,,
off,hidden,full,10,3,synthetic_checkers_0,synthetic_checkers,0,0,LOCAL-QWEN3-8B,0.0,True,0.5,0.4951432734337057,0.5,0.476881042454813,0.4745691467002942,0.4957983193277311,-0.008471157724889,-0.0092578042431882,,
off,hidden,full,10,3,synthetic_checkers_0,synthetic_checkers,0,0,LOCAL-QWEN3-32B-FP8,0.0,True,0.51,0.5141666666666667,0.51,0.5002807445834605,0.5015766453056658,0.5128051220488195,0.0254574383452664,0.0266720016005335,,
off,hidden,full,10,3,synthetic_checkers_0,synthetic_checkers,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.5,0.5016319869441044,0.5,0.4975913287836211,0.4981934965877158,0.5014005602240896,0.002792181890706,0.0028284158111055,,
off,hidden,full,10,3,synthetic_checkers_0,synthetic_checkers,0,0,LOCAL-GEMMA-3-27B,0.0,True,0.49,0.4863888888888888,0.49,0.4798260869565217,0.4782608695652174,0.4871948779511804,-0.0257441673370877,-0.0266720016005335,,
off,hidden,full,10,3,synthetic_checkers_0,synthetic_checkers,0,0,LOCAL-LLAMA-3.1-8B,0.0,True,0.51,0.2601,0.51,0.3445033112582781,0.3377483443708609,0.5,0.0,0.0,,
off,hidden,full,10,3,synthetic_checkers_0,synthetic_checkers,0,0,LOCAL-MISTRAL-7B-FP16,0.0,True,0.46,0.4560487599831861,0.46,0.4534253246753246,0.4521103896103896,0.4577831132452981,-0.0847730012053034,-0.0865370539769316,,
off,hidden,full,10,3,synthetic_checkers_0,synthetic_checkers,0,0,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,0.0,True,0.5,0.5,0.5,0.5,0.4997999199679871,0.4997999199679871,-0.0004001600640257,-0.0004001600640256,,
off,hidden,full,10,3,synthetic_gam_0,synthetic_gam,0,0,DUMMY,,False,0.5,0.25,0.5,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.5,0.725416441128731
off,hidden,full,10,3,synthetic_gam_0,synthetic_gam,0,0,RF,,False,0.6071428571428571,0.610204081632653,0.6071428571428571,0.6043956043956044,0.6043956043956044,0.6071428571428572,0.2142857142857143,0.2173253797873328,0.6082766439909296,0.7127532136120711
off,hidden,full,10,3,synthetic_gam_0,synthetic_gam,0,0,REALTABPFN-V2,,False,0.4880952380952381,0.4880884855360181,0.4880952380952381,0.4880226789510985,0.4880226789510985,0.4880952380952381,-0.0238095238095237,-0.023816275411477,0.493764172335601,0.7510059205140834
off,hidden,full,10,3,synthetic_gam_0,synthetic_gam,0,0,GEMMA,0.0,True,0.5476190476190477,0.5535714285714286,0.5476190476190477,0.5346938775510204,0.5346938775510204,0.5476190476190477,0.0952380952380952,0.101015254455221,,
off,hidden,full,10,3,synthetic_gam_0,synthetic_gam,0,0,QWEN,0.0,True,0.6071428571428571,0.628135593220339,0.6071428571428571,0.5903650066499188,0.5903650066499188,0.6071428571428572,0.2142857142857143,0.2343400397654829,,
off,hidden,full,10,3,synthetic_gam_0,synthetic_gam,0,0,LOCAL-QWEN3-8B,0.0,True,0.6071428571428571,0.6072036301758366,0.6071428571428571,0.6070871722182849,0.6070871722182849,0.6071428571428572,0.2142857142857143,0.2143464787032934,,
off,hidden,full,10,3,synthetic_gam_0,synthetic_gam,0,0,LOCAL-QWEN3-32B-FP8,0.0,True,0.6428571428571429,0.6458333333333334,0.6428571428571429,0.6410256410256411,0.641025641025641,0.6428571428571428,0.2857142857142857,0.2886751345948128,,
off,hidden,full,10,3,synthetic_gam_0,synthetic_gam,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.5833333333333334,0.5845313398504889,0.5833333333333334,0.5818517991750818,0.5818517991750818,0.5833333333333334,0.1666666666666666,0.1678603981989089,,
off,hidden,full,10,3,synthetic_gam_0,synthetic_gam,0,0,LOCAL-GEMMA-3-27B,0.0,True,0.6190476190476191,0.6235294117647059,0.6190476190476191,0.6155606407322655,0.6155606407322655,0.6190476190476191,0.2380952380952381,0.242535625036333,,
off,hidden,full,10,3,synthetic_gam_0,synthetic_gam,0,0,LOCAL-LLAMA-3.1-8B,0.0,True,0.5476190476190477,0.7625,0.5476190476190477,0.4312188168210976,0.4312188168210976,0.5476190476190477,0.0952380952380952,0.2236067977499789,,
off,hidden,full,10,3,synthetic_gam_0,synthetic_gam,0,0,LOCAL-MISTRAL-7B-FP16,0.0,True,0.5833333333333334,0.5845313398504889,0.5833333333333334,0.5818517991750818,0.5818517991750818,0.5833333333333334,0.1666666666666666,0.1678603981989089,,
off,hidden,full,10,3,synthetic_gam_0,synthetic_gam,0,0,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,0.0,True,0.5714285714285714,0.5720823798627002,0.5714285714285714,0.5704545454545455,0.5704545454545455,0.5714285714285714,0.1428571428571429,0.1435094619704819,,
off,hidden,full,10,3,synthetic_gp_0,synthetic_gp,0,0,DUMMY,,False,0.5,0.25,0.5,0.3333333333333332,0.3333333333333333,0.5,0.0,0.0,0.5,0.7254164411287308
off,hidden,full,10,3,synthetic_gp_0,synthetic_gp,0,0,RF,,False,0.79,0.8110253110253111,0.79,0.7863899908452854,0.7863899908452854,0.79,0.5800000000000001,0.6006574404678268,0.8856,0.4942904072874396
off,hidden,full,10,3,synthetic_gp_0,synthetic_gp,0,0,REALTABPFN-V2,,False,0.84,0.8489326765188835,0.84,0.8389694041867954,0.8389694041867954,0.8400000000000001,0.6799999999999999,0.6888747637021416,0.9316,0.3798034193097444
off,hidden,full,10,3,synthetic_gp_0,synthetic_gp,0,0,GEMMA,0.0,True,0.8,0.8125,0.8,0.797979797979798,0.797979797979798,0.8,0.6,0.6123724356957946,,
off,hidden,full,10,3,synthetic_gp_0,synthetic_gp,0,0,QWEN,0.0,True,0.76,0.7821180555555556,0.76,0.7552019583843329,0.7552019583843329,0.76,0.52,0.5416666666666666,,
off,hidden,full,10,3,synthetic_gp_0,synthetic_gp,0,0,LOCAL-QWEN3-8B,0.0,True,0.75,0.7681252681252682,0.75,0.745702370053911,0.7457023700539112,0.75,0.5,0.5178081383343334,,
off,hidden,full,10,3,synthetic_gp_0,synthetic_gp,0,0,LOCAL-QWEN3-32B-FP8,0.0,True,0.83,0.8301320528211283,0.83,0.82998299829983,0.8299829982998299,0.83,0.6599999999999999,0.6601320396132047,,
off,hidden,full,10,3,synthetic_gp_0,synthetic_gp,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.77,0.770108043217287,0.77,0.76997699769977,0.7699769976997699,0.77,0.54,0.5401080324108039,,
off,hidden,full,10,3,synthetic_gp_0,synthetic_gp,0,0,LOCAL-GEMMA-3-27B,0.0,True,0.78,0.7971137521222411,0.78,0.7767857142857143,0.7767857142857143,0.78,0.56,0.5768599504012304,,
off,hidden,full,10,3,synthetic_gp_0,synthetic_gp,0,0,LOCAL-LLAMA-3.1-8B,0.0,True,0.53,0.7577319587628866,0.53,0.3967398280066743,0.3967398280066743,0.53,0.06,0.1758631145281647,,
off,hidden,full,10,3,synthetic_gp_0,synthetic_gp,0,0,LOCAL-MISTRAL-7B-FP16,0.0,True,0.68,0.7142857142857143,0.68,0.6666666666666665,0.6666666666666666,0.6799999999999999,0.36,0.3927922024247863,,
off,hidden,full,10,3,synthetic_gp_0,synthetic_gp,0,0,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,0.0,True,0.82,0.8246753246753247,0.82,0.8193496587715776,0.8193496587715776,0.8200000000000001,0.64,0.6446583712203042,,
off,hidden,full,10,3,synthetic_hier_0,synthetic_hier,0,0,DUMMY,,False,0.1666666666666666,0.0277777777777777,0.1666666666666666,0.0476190476190476,0.0476190476190476,0.1666666666666666,0.0,0.0,0.5,1.8506509970562464
off,hidden,full,10,3,synthetic_hier_0,synthetic_hier,0,0,RF,,False,0.4270833333333333,0.3914257785225527,0.4270833333333333,0.3883294702711422,0.3883294702711422,0.4270833333333333,0.3124999999999999,0.3241018617760822,0.7841796875000001,1.5333711712350546
off,hidden,full,10,3,synthetic_hier_0,synthetic_hier,0,0,REALTABPFN-V2,,False,0.5520833333333334,0.5598845598845599,0.5520833333333334,0.548309713221994,0.548309713221994,0.5520833333333334,0.4624999999999999,0.4654793905685317,0.8777343749999998,1.3106521482506972
off,hidden,full,10,3,synthetic_hier_0,synthetic_hier,0,0,GEMMA,0.0,True,0.75,0.7916717411602322,0.75,0.7521299854633189,0.7521299854633189,0.75,0.7,0.7064687843323825,,
off,hidden,full,10,3,synthetic_hier_0,synthetic_hier,0,0,QWEN,0.0,True,0.6458333333333334,0.6773504273504273,0.6458333333333334,0.6374165298303229,0.6374165298303229,0.6458333333333334,0.575,0.5847510122238311,,
off,hidden,full,10,3,synthetic_hier_0,synthetic_hier,0,0,LOCAL-QWEN3-8B,0.0,True,0.53125,0.478962703962704,0.53125,0.4664542445330622,0.4664542445330622,0.53125,0.4375000000000001,0.4597046330267098,,
off,hidden,full,10,3,synthetic_hier_0,synthetic_hier,0,0,LOCAL-QWEN3-32B-FP8,0.0,True,0.6770833333333334,0.683044733044733,0.6770833333333334,0.6542098489466911,0.6542098489466911,0.6770833333333334,0.6124999999999999,0.6208835538783304,,
off,hidden,full,10,3,synthetic_hier_0,synthetic_hier,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.4895833333333333,0.561026936026936,0.4895833333333333,0.4501208242220609,0.4501208242220609,0.4895833333333333,0.3874999999999999,0.4214665005555875,,
off,hidden,full,10,3,synthetic_hier_0,synthetic_hier,0,0,LOCAL-GEMMA-3-27B,0.0,True,0.5833333333333334,0.6630487567987567,0.5833333333333334,0.5577100503700234,0.5577100503700234,0.5833333333333334,0.4999999999999999,0.5169725128714175,,
off,hidden,full,10,3,synthetic_hier_0,synthetic_hier,0,0,LOCAL-LLAMA-3.1-8B,0.0,True,0.3958333333333333,0.353753047718565,0.3958333333333333,0.3092592592592592,0.3092592592592592,0.3958333333333333,0.2750000000000001,0.3054279278017517,,
off,hidden,full,10,3,synthetic_hier_0,synthetic_hier,0,0,LOCAL-MISTRAL-7B-FP16,0.0,True,0.3541666666666667,0.4006826506826506,0.3541666666666667,0.2727312814181145,0.2727312814181145,0.3541666666666667,0.2249999999999999,0.249056932158665,,
off,hidden,full,10,3,synthetic_hier_0,synthetic_hier,0,0,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,0.0,True,0.6979166666666666,0.6937497809208336,0.6979166666666666,0.6789410041219992,0.6789410041219992,0.6979166666666666,0.6375000000000001,0.6435619430344627,,
off,hidden,full,10,3,synthetic_imbalanced_0,synthetic_imbalanced,0,0,DUMMY,,False,0.88,0.7744,0.88,0.8238297872340425,0.4680851063829787,0.5,0.0,0.0,0.5,0.3670406105111601
off,hidden,full,10,3,synthetic_imbalanced_0,synthetic_imbalanced,0,0,RF,,False,0.89,0.902222222222222,0.89,0.8466968325791855,0.5475113122171946,0.5416666666666666,0.1379310344827586,0.2721655269759087,0.7973484848484849,0.3001522604624762
off,hidden,full,10,3,synthetic_imbalanced_0,synthetic_imbalanced,0,0,REALTABPFN-V2,,False,0.89,0.902222222222222,0.89,0.8466968325791855,0.5475113122171946,0.5416666666666666,0.1379310344827586,0.2721655269759087,0.7471590909090909,0.3173055550867786
off,hidden,full,10,3,synthetic_imbalanced_0,synthetic_imbalanced,0,0,GEMMA,0.0,True,0.87,0.8559706959706959,0.87,0.861803671189146,0.6541633413141793,0.6382575757575758,0.3099787685774947,0.3139850292396097,,
off,hidden,full,10,3,synthetic_imbalanced_0,synthetic_imbalanced,0,0,QWEN,0.0,True,0.9,0.8875,0.9,0.8771739130434782,0.6603260869565217,0.6193181818181819,0.3351063829787234,0.3957336397583147,,
off,hidden,full,10,3,synthetic_imbalanced_0,synthetic_imbalanced,0,0,LOCAL-QWEN3-8B,0.0,True,0.83,0.8475294117647059,0.83,0.8379704560051381,0.6360522372083066,0.6515151515151515,0.2735042735042734,0.2757801013306769,,
off,hidden,full,10,3,synthetic_imbalanced_0,synthetic_imbalanced,0,0,LOCAL-QWEN3-32B-FP8,0.0,True,0.55,0.7999999999999998,0.5499999999999999,0.6283400809716599,0.4479205005520795,0.5284090909090908,0.0259740259740259,0.0371134809512602,,
off,hidden,full,10,3,synthetic_imbalanced_0,synthetic_imbalanced,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.87,0.8202061855670102,0.87,0.8341621621621621,0.5315315315315315,0.5303030303030303,0.0896358543417368,0.1154520158695517,,
off,hidden,full,10,3,synthetic_imbalanced_0,synthetic_imbalanced,0,0,LOCAL-GEMMA-3-27B,0.0,True,0.85,0.832967032967033,0.85,0.8405426975259378,0.6009577015163607,0.5909090909090908,0.2038216560509553,0.2064559096370037,,
off,hidden,full,10,3,synthetic_imbalanced_0,synthetic_imbalanced,0,0,LOCAL-MISTRAL-7B-FP16,0.0,True,0.8,0.8136212624584718,0.8,0.8065428824049515,0.5579133510167993,0.5625,0.1166077738515901,0.1170654472373342,,
off,hidden,full,10,3,synthetic_imbalanced_0,synthetic_imbalanced,0,0,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,0.0,True,0.82,0.8062222222222222,0.82,0.812829417773238,0.5403472931562819,0.5378787878787878,0.0816326530612245,0.0820609939862218,,
off,hidden,full,10,3,synthetic_linear_0,synthetic_linear,0,0,DUMMY,,False,0.5125,0.26265625,0.5125,0.3473140495867768,0.3388429752066115,0.5,0.0,0.0,0.5,0.719031120831656
off,hidden,full,10,3,synthetic_linear_0,synthetic_linear,0,0,RF,,False,0.6875,0.7007211538461539,0.6875,0.6803281977210721,0.6790242336703579,0.6838649155722326,0.3702770780856423,0.3853651229187559,0.7764227642276423,0.5964417150629544
off,hidden,full,10,3,synthetic_linear_0,synthetic_linear,0,0,REALTABPFN-V2,,False,0.6,0.6146453089244851,0.6,0.5810401579986834,0.5786701777485188,0.5947467166979362,0.1914087176247632,0.2092748555263335,0.6876172607879925,0.6646780775050726
off,hidden,full,10,3,synthetic_linear_0,synthetic_linear,0,0,GEMMA,0.0,True,0.65,0.6506349206349207,0.65,0.6486800754242614,0.6480201131363922,0.6485303314571607,0.2978056426332288,0.2993154251555793,,
off,hidden,full,10,3,synthetic_linear_0,synthetic_linear,0,0,QWEN,0.0,True,0.575,0.5935504745470233,0.575,0.5433908045977012,0.5402298850574713,0.5684803001876173,0.1386953768207727,0.1608711494700569,,
off,hidden,full,10,3,synthetic_linear_0,synthetic_linear,0,0,LOCAL-QWEN3-8B,0.0,True,0.725,0.7265873015873016,0.725,0.723962916404777,0.7234443746071653,0.7235772357723578,0.4482758620689655,0.4505484820762931,,
off,hidden,full,10,3,synthetic_linear_0,synthetic_linear,0,0,LOCAL-QWEN3-32B-FP8,0.0,True,0.675,0.6886603028308098,0.675,0.6708964646464647,0.6717171717171717,0.6779237023139462,0.3536357986326911,0.3650977424958374,,
off,hidden,full,10,3,synthetic_linear_0,synthetic_linear,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.5875,0.6685876623376623,0.5875,0.5392857142857144,0.5428571428571429,0.5956848030018762,0.1881918819188193,0.2517452059950743,,
off,hidden,full,10,3,synthetic_linear_0,synthetic_linear,0,0,LOCAL-GEMMA-3-27B,0.0,True,0.6125,0.6781114718614718,0.6125,0.5663771821548227,0.5626873567272086,0.6044402751719825,0.2121982210927572,0.2747807150403752,,
off,hidden,full,10,3,synthetic_linear_0,synthetic_linear,0,0,LOCAL-LLAMA-3.1-8B,0.0,True,0.5125,0.5065705128205128,0.5125,0.3683183029309285,0.3605246976839517,0.5006253908692933,0.0012804097311138,0.0040044554330411,,
off,hidden,full,10,3,synthetic_linear_0,synthetic_linear,0,0,LOCAL-MISTRAL-7B-FP16,0.0,True,0.5625,0.56325,0.5625,0.5556020066889633,0.5540691192865106,0.5594121325828643,0.1194968553459119,0.1226828170024594,,
off,hidden,full,10,3,synthetic_linear_0,synthetic_linear,0,0,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,0.0,True,0.625,0.6344339622641509,0.625,0.6148452611218568,0.6131528046421664,0.6210131332082551,0.2438563327032136,0.2558390986084654,,
off,hidden,full,10,3,synthetic_mixed_0,synthetic_mixed,0,0,DUMMY,,False,0.625,0.390625,0.625,0.4807692307692308,0.3846153846153846,0.5,0.0,0.0,0.5,0.699661680702322
off,hidden,full,10,3,synthetic_mixed_0,synthetic_mixed,0,0,RF,,False,0.6704545454545454,0.669407894736842,0.6704545454545454,0.6199745547073792,0.5670907548770144,0.5848484848484848,0.1944444444444444,0.2393949488198693,0.6947658402203857,0.594461974598998
off,hidden,full,10,3,synthetic_mixed_0,synthetic_mixed,0,0,REALTABPFN-V2,,False,0.6136363636363636,0.5852402745995423,0.6136363636363636,0.5834367245657568,0.5359801488833746,0.5454545454545454,0.0993377483443708,0.1069656374601395,0.6132231404958678,0.6544328903225515
off,hidden,full,10,3,synthetic_mixed_0,synthetic_mixed,0,0,GEMMA,0.0,True,0.7159090909090909,0.7177287581699346,0.7159090909090909,0.7167260030124606,0.6987539367383268,0.7,0.3975903614457831,0.397705839334203,,
off,hidden,full,10,3,synthetic_mixed_0,synthetic_mixed,0,0,QWEN,0.0,True,0.6704545454545454,0.6597222222222222,0.6704545454545454,0.635344689056725,0.5899084043066045,0.5969696969696969,0.2162162162162162,0.2434322477800738,,
off,hidden,full,10,3,synthetic_mixed_0,synthetic_mixed,0,0,LOCAL-QWEN3-8B,0.0,True,0.6704545454545454,0.6633687258687259,0.6704545454545454,0.6281131453076035,0.5790862609269338,0.5909090909090908,0.2054794520547945,0.2406554755559447,,
off,hidden,full,10,3,synthetic_mixed_0,synthetic_mixed,0,0,LOCAL-QWEN3-32B-FP8,0.0,True,0.6363636363636364,0.6409703504043126,0.6363636363636364,0.6383442265795207,0.616557734204793,0.6181818181818182,0.2335329341317364,0.2338013532387704,,
off,hidden,full,10,3,synthetic_mixed_0,synthetic_mixed,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.6704545454545454,0.6791666666666667,0.6704545454545454,0.6108148277670922,0.5537681412834412,0.5787878787878787,0.1830985915492957,0.2403700850309326,,
off,hidden,full,10,3,synthetic_mixed_0,synthetic_mixed,0,0,LOCAL-GEMMA-3-27B,0.0,True,0.7272727272727273,0.722384570426651,0.7272727272727273,0.7232597623089982,0.701188455008489,0.696969696969697,0.4037267080745341,0.4057352329917418,,
off,hidden,full,10,3,synthetic_mixed_0,synthetic_mixed,0,0,LOCAL-LLAMA-3.1-8B,0.0,True,0.6363636363636364,0.7701149425287356,0.6363636363636364,0.5062137531068764,0.4167357083678542,0.5151515151515151,0.037593984962406,0.1384091330895666,,
off,hidden,full,10,3,synthetic_mixed_0,synthetic_mixed,0,0,LOCAL-MISTRAL-7B-FP16,0.0,True,0.6477272727272727,0.6299342105263158,0.6477272727272727,0.593765903307888,0.5372349448685327,0.5606060606060606,0.1388888888888888,0.1709963920141923,,
off,hidden,full,10,3,synthetic_mixed_0,synthetic_mixed,0,0,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,0.0,True,0.75,0.752132196162047,0.75,0.7345173041894353,0.7061323618700668,0.696969696969697,0.4248366013071896,0.4474254446807171,,
off,hidden,full,10,3,synthetic_mlp_0,synthetic_mlp,0,0,DUMMY,,False,0.51,0.2601,0.51,0.3445033112582781,0.3377483443708609,0.5,0.0,0.0,0.5,0.7203081848910707
off,hidden,full,10,3,synthetic_mlp_0,synthetic_mlp,0,0,RF,,False,0.6,0.6200913242009132,0.6,0.5775891341256366,0.5755517826825127,0.595438175270108,0.1925716592652403,0.2149274761256711,0.7030812324929973,0.6518611304487396
off,hidden,full,10,3,synthetic_mlp_0,synthetic_mlp,0,0,REALTABPFN-V2,,False,0.64,0.6467953667953669,0.64,0.6338310893512853,0.6328029375764994,0.637454981992797,0.2762364294330519,0.2846442873800502,0.7312925170068028,0.616703311628195
off,hidden,full,10,3,synthetic_mlp_0,synthetic_mlp,0,0,GEMMA,0.0,True,0.68,0.6818604651162791,0.68,0.6784541062801932,0.677938808373591,0.678671468587435,0.3582029683112715,0.3608250456167537,,
off,hidden,full,10,3,synthetic_mlp_0,synthetic_mlp,0,0,QWEN,0.0,True,0.59,0.629875,0.59,0.549222259099458,0.5464100011063171,0.5840336134453781,0.1700404858299595,0.2100420126042014,,
off,hidden,full,10,3,synthetic_mlp_0,synthetic_mlp,0,0,LOCAL-QWEN3-8B,0.0,True,0.58,0.5834598123215013,0.58,0.5779767161782416,0.5784825371336813,0.5814325730292116,0.162345432788193,0.1644521764457097,,
off,hidden,full,10,3,synthetic_mlp_0,synthetic_mlp,0,0,LOCAL-QWEN3-32B-FP8,0.0,True,0.56,0.5606725514922236,0.56,0.5546428571428571,0.5535714285714286,0.5578231292517006,0.1161108879067899,0.1185270549731433,,
off,hidden,full,10,3,synthetic_mlp_0,synthetic_mlp,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.57,0.5808333333333333,0.57,0.5480709534368071,0.5459824728117411,0.5656262505002001,0.132364810330912,0.1461320415769995,,
off,hidden,full,10,3,synthetic_mlp_0,synthetic_mlp,0,0,LOCAL-GEMMA-3-27B,0.0,True,0.64,0.6425134353038446,0.64,0.6370909090909092,0.6363636363636364,0.6382553021208484,0.2773986350863107,0.2810457259868919,,
off,hidden,full,10,3,synthetic_mlp_0,synthetic_mlp,0,0,LOCAL-LLAMA-3.1-8B,0.0,True,0.52,0.7527272727272728,0.52,0.3664,0.36,0.5102040816326531,0.0208078335373316,0.1025343660807533,,
off,hidden,full,10,3,synthetic_mlp_0,synthetic_mlp,0,0,LOCAL-MISTRAL-7B-FP16,0.0,True,0.44,0.422904322486644,0.44,0.4141067675493905,0.4115174443043295,0.4357743097238896,-0.1294876966518758,-0.1415121505744485,,
off,hidden,full,10,3,synthetic_mlp_0,synthetic_mlp,0,0,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,0.0,True,0.59,0.6017619047619047,0.59,0.5728862851762737,0.5710848415106182,0.5860344137655062,0.1733870967741935,0.1877049303438718,,
off,hidden,full,10,3,synthetic_noisy_0,synthetic_noisy,0,0,DUMMY,,False,0.5104166666666666,0.2605251736111111,0.5104166666666666,0.344971264367816,0.3379310344827586,0.5,0.0,0.0,0.5,0.7200953408811687
off,hidden,full,10,3,synthetic_noisy_0,synthetic_noisy,0,0,RF,,False,0.46875,0.432421875,0.46875,0.4018779992617201,0.397563676633444,0.4617889709075119,-0.0774647887323944,-0.1025086971941123,0.5132435953104646,0.7933056474717214
off,hidden,full,10,3,synthetic_noisy_0,synthetic_noisy,0,0,REALTABPFN-V2,,False,0.5104166666666666,0.5067160087719298,0.5104166666666666,0.4646442786069651,0.4612537313432835,0.5043421623968737,0.0087873462214411,0.0106895945431374,0.5004342162396873,0.7966988599792589
off,hidden,full,10,3,synthetic_noisy_0,synthetic_noisy,0,0,GEMMA,0.0,True,0.4791666666666667,0.4758264620552756,0.4791666666666667,0.4722773368606702,0.4708994708994709,0.476769431176726,-0.0466637592673353,-0.0477210445081755,,
off,hidden,full,10,3,synthetic_noisy_0,synthetic_noisy,0,0,QWEN,0.0,True,0.5208333333333334,0.5201385841743454,0.5208333333333334,0.5195806100217865,0.5189542483660131,0.5197568389057751,0.0395824271422358,0.0397211908945048,,
off,hidden,full,10,3,synthetic_noisy_0,synthetic_noisy,0,0,LOCAL-QWEN3-8B,0.0,True,0.5104166666666666,0.521267361111111,0.5104166666666666,0.4780107248378804,0.4806032001841832,0.5156317846287451,0.0309278350515463,0.0360922251885651,,
off,hidden,full,10,3,synthetic_noisy_0,synthetic_noisy,0,0,LOCAL-QWEN3-32B-FP8,0.0,True,0.4895833333333333,0.4905849358974359,0.4895833333333333,0.4887517649614424,0.4890843923101988,0.490447242726878,-0.019064124783362,-0.0191680395782647,,
off,hidden,full,10,3,synthetic_noisy_0,synthetic_noisy,0,0,LOCAL-QWEN3-30B-A3B,0.0,True,0.46875,0.4596275252525252,0.46875,0.4493718238283455,0.4470920383963862,0.4648284845853234,-0.0708661417322835,-0.0758639498446921,,
off,hidden,full,10,3,synthetic_noisy_0,synthetic_noisy,0,0,LOCAL-GEMMA-3-27B,0.0,True,0.5625,0.5642564402810304,0.5625,0.5543514412416851,0.5529933481152993,0.5597047329570126,0.1200349192492361,0.1240185887826225,,
off,hidden,full,10,3,synthetic_noisy_0,synthetic_noisy,0,0,LOCAL-LLAMA-3.1-8B,0.0,True,0.5,0.2578947368421053,0.5,0.3402777777777777,0.3333333333333333,0.4897959183673469,-0.020824102791316,-0.1004821887054924,,
off,hidden,full,10,3,synthetic_noisy_0,synthetic_noisy,0,0,LOCAL-MISTRAL-7B-FP16,0.0,True,0.4270833333333333,0.4236979166666666,0.4270833333333333,0.4231321839080459,0.4220032840722496,0.4253148067737733,-0.1498257839721253,-0.1514563423359009,,
off,hidden,full,10,3,synthetic_noisy_0,synthetic_noisy,0,0,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,0.0,True,0.4166666666666667,0.4048821548821548,0.4166666666666667,0.4020833333333333,0.4,0.4133738601823707,-0.1743119266055046,-0.1823470249435308,,
off,hidden,full,10,3,synthetic_parity3_0,synthetic_parity3,0,0,DUMMY,,False,0.51,0.2601,0.51,0.3445033112582781,0.3377483443708609,0.5,0.0,0.0,0.5,0.7203081848910711
off,hidden,full,10,3,synthetic_parity3_0,synthetic_parity3,0,0,RF,,False,0.49,0.4863888888888888,0.49,0.4798260869565217,0.4782608695652174,0.4871948779511804,-0.0257441673370877,-0.0266720016005335,0.4739895958383354,0.8029695812200943
off,hidden,full,10,3,synthetic_parity3_0,synthetic_parity3,0,0,REALTABPFN-V2,,False,0.51,0.5072857142857142,0.51,0.4895470237472538,0.4873940788785438,0.5060024009603842,0.0120967741935482,0.0130956928146887,0.5700280112044818,0.6982355361398611
off,hidden,full,10,3,synthetic_parity3_0,synthetic_parity3,0,0,GEMMA,0.0,True,0.48,0.4739213025780189,0.48,0.4645225299710624,0.4625878462174452,0.4765906362545018,-0.0471204188481675,-0.0497746669059899,,
off,hidden,full,10,3,synthetic_parity3_0,synthetic_parity3,0,0,QWEN,0.0,True,0.56,0.5728,0.56,0.5305534105534107,0.5280995280995281,0.5550220088035214,0.1111111111111111,0.1270424702571267,,
off,hidden,full,10,3,synthetic_parity3_0,synthetic_parity3,0,0,LOCAL-QWEN3-8B,0.0,True,0.44,0.4404848484848485,0.44,0.4386538461538461,0.4391025641025641,0.4409763905562225,-0.1177644710578842,-0.1186181882110676,,
