dataset,model,reasoning,labels,feature_cap,n_train,balanced_accuracy__mean,balanced_accuracy__std,balanced_accuracy__count,matthews_corrcoef__mean,matthews_corrcoef__std,matthews_corrcoef__count,f1_macro__mean,f1_macro__std,f1_macro__count,f1_score__mean,f1_score__std,f1_score__count,roc_auc__mean,roc_auc__std,roc_auc__count
anneal,LOCAL-MISTRAL-7B-FP16,off,visible,full,50,0.49074999999999996,0.07681676882180233,5,0.49452746455881336,0.08085926777811091,5,0.5034943521677869,0.06373733204020324,5,0.7660053564256607,0.036146768804809395,5,,,0
anneal,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,off,hidden,full,50,0.8036666666666668,0.07222012550375254,5,0.7125968478717598,0.08236137537898329,5,0.7983169962773694,0.06367628339200843,5,0.8735694763988929,0.03901294172870157,5,,,0
anneal,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,off,visible,full,50,0.7929166666666667,0.055647233384359146,5,0.6797662847747276,0.05942909966947414,5,0.7808643000151593,0.052287607757711484,5,0.860706701070734,0.028235056711367848,5,,,0
anneal,LOCAL-QWEN3-30B-A3B,off,hidden,full,50,0.6522500000000001,0.06763848961780396,5,0.6498096892679145,0.04745046565161394,5,0.6825098175360375,0.08788408913671907,5,0.8390461915142013,0.029124232921592906,5,,,0
anneal,LOCAL-QWEN3-30B-A3B,off,visible,full,50,0.6580833333333334,0.045698285890537864,5,0.6528453239460763,0.02805342607354581,5,0.7013058956689407,0.048061729992572626,5,0.8427284534952358,0.01737936211393406,5,,,0
anneal,LOCAL-QWEN3-32B-FP8,off,hidden,full,50,0.8948333333333334,0.01887826498619219,5,0.7967412789090591,0.04548883417492397,5,0.8700833094511072,0.03676583631525229,5,0.9119786608798248,0.021520220993063943,5,,,0
anneal,LOCAL-QWEN3-32B-FP8,off,visible,full,50,0.8288333333333334,0.03294355441930611,5,0.6413432046622392,0.0525949317587059,5,0.7647642491694007,0.05194502020837392,5,0.8445981922368182,0.0263001214991587,5,,,0
anneal,LOCAL-QWEN3-8B,off,hidden,full,50,0.81225,0.04592944468300143,5,0.7445001506370756,0.07969962536188421,5,0.826755516400268,0.054561552839997494,5,0.8818029584949842,0.03991306233835553,5,,,0
anneal,LOCAL-QWEN3-8B,off,visible,full,50,0.5617500000000001,0.09212216375854164,5,0.5989629968341633,0.12002832889633035,5,0.5849313854915034,0.11014940905318231,5,0.8063347511739283,0.057253295066888726,5,,,0
anneal,QWEN,off,hidden,full,50,0.772,0.04644889664997434,5,0.6963661118021804,0.028789798534329565,5,0.7793795058834395,0.017177439281596447,5,0.8688524645632494,0.011574293452323267,5,,,0
anneal,QWEN,off,visible,full,50,0.7847500000000001,0.03699380578781623,5,0.6804799576282258,0.06290380001591901,5,0.7800282506176038,0.05018886090311231,5,0.8625500222033761,0.0308209509281224,5,,,0
anneal,REALTABPFN-V2,off,hidden,full,50,0.8319166666666667,0.07502407021157356,5,0.8195234354977524,0.04699483484716111,5,0.8313997307628803,0.08480003394964669,5,0.9190426644686351,0.022553170332409788,5,0.9695379425837322,0.022929659975251752,5
anneal,REALTABPFN-V2,off,visible,full,50,0.8319166666666667,0.07502407021157356,5,0.8195234354977524,0.04699483484716111,5,0.8313997307628803,0.08480003394964669,5,0.9190426644686351,0.022553170332409788,5,0.9695379425837322,0.022929659975251752,5
anneal,RF,off,hidden,full,50,0.7834166666666667,0.1067058847174481,5,0.8063331495921908,0.09150836589540227,5,0.8282748795361048,0.09768776017860203,5,0.9141761885584915,0.03730952157108934,5,0.987723110047847,0.012115513310492638,5
anneal,RF,off,visible,full,50,0.7834166666666667,0.1067058847174481,5,0.8063331495921908,0.09150836589540227,5,0.8282748795361048,0.09768776017860203,5,0.9141761885584915,0.03730952157108934,5,0.987723110047847,0.012115513310492638,5
bank-marketing,DUMMY,off,hidden,full,50,0.5,0.0,5,0.0,0.0,5,0.4680851063829786,0.0,5,0.8238297872340425,0.0,5,0.5,0.0,5
bank-marketing,DUMMY,off,visible,full,50,0.5,0.0,5,0.0,0.0,5,0.4680851063829786,0.0,5,0.8238297872340425,0.0,5,0.5,0.0,5
bank-marketing,GEMMA,off,hidden,full,50,0.6068181818181818,0.05750219582983352,5,0.24188252714708663,0.15199167028305488,5,0.6162576274342861,0.07100688903041578,5,0.8387279860510792,0.04029088407437975,5,,,0
bank-marketing,GEMMA,off,visible,full,50,0.6303030303030303,0.06916639699240469,5,0.294183452469289,0.1697540704108196,5,0.6411760958942649,0.07755270341415199,5,0.8520709517918093,0.03657917905600204,5,,,0
bank-marketing,LOCAL-GEMMA-3-27B,off,hidden,full,50,0.5412878787878788,0.0809024760376186,5,0.11610832016163106,0.20427989952692643,5,0.5349001473556406,0.09595443190687693,5,0.8320598459815141,0.02836683854156645,5,,,0
bank-marketing,LOCAL-MISTRAL-7B-FP16,off,hidden,full,50,0.5022727272727272,0.022624451756087807,5,-0.005705036057834378,0.062005082707044315,5,0.4866043142877395,0.0355965768881571,5,0.8127872295100577,0.006404648574108802,5,,,0
bank-marketing,LOCAL-MISTRAL-7B-FP16,off,visible,full,50,0.48977272727272725,0.010929195489585982,5,-0.04233956644905116,0.03062511774815687,5,0.46289677875431884,0.005601669723083338,5,0.8146983306076011,0.009858938712626676,5,,,0
bank-marketing,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,off,hidden,full,50,0.5757575757575758,0.047443087310133865,5,0.15863468857968993,0.09049454380791372,5,0.5768117107243331,0.048507441827718774,5,0.8283376450972109,0.014492821646445796,5,,,0
bank-marketing,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,off,visible,full,50,0.5761363636363637,0.07017039064733527,5,0.1357617417199644,0.11879691449198872,5,0.5635019973131314,0.060338187252406104,5,0.7998816105092065,0.03713030394508473,5,,,0
bank-marketing,LOCAL-QWEN3-30B-A3B,off,hidden,full,50,0.5071969696969697,0.019425577886300106,5,0.047010409204929694,0.12688734341367436,5,0.4834014546154721,0.035859658868263936,5,0.8274019447386156,0.011001850230899316,5,,,0
bank-marketing,LOCAL-QWEN3-30B-A3B,off,visible,full,50,0.5215909090909091,0.05133938374418146,5,0.08603103391686316,0.16361169231558303,5,0.5266471984543337,0.06635958325158214,5,0.8199087223716333,0.037057020052300625,5,,,0
bank-marketing,LOCAL-QWEN3-32B-FP8,off,hidden,full,50,0.5178030303030303,0.06668710946899457,5,0.05533534651757641,0.20948383296642747,5,0.5158426834969612,0.09209919712206262,5,0.8204831229546518,0.03549681336905957,5,,,0
bank-marketing,LOCAL-QWEN3-32B-FP8,off,visible,full,50,0.5193181818181818,0.036094331059307885,5,0.08419900620294232,0.1579264565944763,5,0.5071187912114158,0.05954664999015529,5,0.8311444571474762,0.01739252209675566,5,,,0
bank-marketing,LOCAL-QWEN3-8B,off,hidden,full,50,0.5,0.0,5,0.0,0.0,5,0.4680851063829786,0.0,5,0.8238297872340425,0.0,5,,,0
bank-marketing,LOCAL-QWEN3-8B,off,visible,full,50,0.5,0.0,5,0.0,0.0,5,0.4680851063829786,0.0,5,0.8238297872340425,0.0,5,,,0
bank-marketing,QWEN,off,hidden,full,50,0.5556818181818182,0.08987336131680043,5,0.1536441219244244,0.23653885560531943,5,0.5615316116017378,0.11472202259409746,5,0.8382257951492174,0.04004413422667192,5,,,0
bank-marketing,QWEN,off,visible,full,50,0.5303030303030303,0.0693942081839442,5,0.0768166468872852,0.18448495711935614,5,0.5203037188428314,0.09420779124379403,5,0.8314678784967166,0.02777693005128302,5,,,0
bank-marketing,REALTABPFN-V2,off,hidden,full,50,0.5083333333333333,0.018633899812498196,5,0.05443310539518174,0.12171612389003691,5,0.4839703475498219,0.03552047908803947,5,0.8284031963030711,0.010226453567261946,5,0.7041666666666666,0.08080820411133274,5
bank-marketing,REALTABPFN-V2,off,visible,full,50,0.5083333333333333,0.018633899812498196,5,0.05443310539518174,0.12171612389003691,5,0.4839703475498219,0.03552047908803947,5,0.8284031963030711,0.010226453567261946,5,0.7041666666666666,0.08080820411133274,5
bank-marketing,RF,off,hidden,full,50,0.5121212121212121,0.027660594192359264,5,0.08845516281478687,0.16927892036960704,5,0.49756156639761145,0.04570346987807735,5,0.8289391260905654,0.017108524147423032,5,0.6841856060606061,0.057314162563144144,5
bank-marketing,RF,off,visible,full,50,0.5121212121212121,0.027660594192359264,5,0.08845516281478687,0.16927892036960704,5,0.49756156639761145,0.04570346987807735,5,0.8289391260905654,0.017108524147423032,5,0.6841856060606061,0.057314162563144144,5
blood-transfusion-service-center,DUMMY,off,hidden,full,50,0.5,0.0,5,0.0,0.0,5,0.4318181818181818,0.0,5,0.6563636363636364,0.0,5,0.5,0.0,5
blood-transfusion-service-center,DUMMY,off,visible,full,50,0.5,0.0,5,0.0,0.0,5,0.4318181818181818,0.0,5,0.6563636363636364,0.0,5,0.5,0.0,5
blood-transfusion-service-center,GEMMA,off,hidden,full,50,0.6541666666666666,0.04907701695715987,5,0.27447122904277466,0.08996049469777179,5,0.6219533628310926,0.05124625989592879,5,0.6970256190926278,0.049674301680145985,5,,,0
blood-transfusion-service-center,GEMMA,off,visible,full,50,0.6589912280701754,0.038478875318786354,5,0.2878773332696369,0.07392500642061767,5,0.6320980923148612,0.04404807852016883,5,0.7097293976463976,0.04458700094579158,5,,,0
blood-transfusion-service-center,LOCAL-GEMMA-3-27B,off,hidden,full,50,0.6263157894736843,0.05083274676863648,5,0.23275432120967424,0.09134648414160536,5,0.6117446522469585,0.04339504235652951,5,0.7033583760135864,0.029051635928321787,5,,,0
blood-transfusion-service-center,LOCAL-MISTRAL-7B-FP16,off,hidden,full,50,0.5567982456140351,0.04722174130256806,5,0.1512151517691434,0.11107012549731542,5,0.5477072110504227,0.06489271697095726,5,0.6992281915434868,0.03321504064625432,5,,,0
blood-transfusion-service-center,LOCAL-MISTRAL-7B-FP16,off,visible,full,50,0.5719298245614035,0.08635381842157566,5,0.1299094877491543,0.18798448059241787,5,0.5482687395624259,0.10577535429476632,5,0.6910160233803048,0.04727547016304,5,,,0
blood-transfusion-service-center,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,off,hidden,full,50,0.6013157894736842,0.06808230499861387,5,0.18421126284595776,0.11817702408981598,5,0.5815523485802123,0.059239556855631786,5,0.684686660295329,0.02870405121933442,5,,,0
blood-transfusion-service-center,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,off,visible,full,50,0.6153508771929824,0.05116867689242624,5,0.20448630088597614,0.08338290611537123,5,0.585857775264611,0.03237230135944104,5,0.6734989470580679,0.015202599891466592,5,,,0
blood-transfusion-service-center,LOCAL-QWEN3-30B-A3B,off,hidden,full,50,0.5815789473684211,0.04669173289672104,5,0.1793992326009549,0.0946568780447579,5,0.5838013791145603,0.051962802307614894,5,0.7108785020149089,0.029832774366688606,5,,,0
blood-transfusion-service-center,LOCAL-QWEN3-30B-A3B,off,visible,full,50,0.6232456140350877,0.027473615592215565,5,0.2698330481587071,0.05584382740752156,5,0.6292648807600101,0.026464180239419523,5,0.7379930865082078,0.02180666996414145,5,,,0
blood-transfusion-service-center,LOCAL-QWEN3-32B-FP8,off,hidden,full,50,0.6120614035087719,0.04872543497224874,5,0.21337462488875042,0.0867623535947959,5,0.6006103401233059,0.04742493440127717,5,0.6986453569994047,0.04070378917869008,5,,,0
blood-transfusion-service-center,LOCAL-QWEN3-32B-FP8,off,visible,full,50,0.5993421052631579,0.0551557976226264,5,0.22241064343349137,0.12401967922654672,5,0.5991580593246166,0.06888725698661995,5,0.7225688023114518,0.03902577328674195,5,,,0
blood-transfusion-service-center,LOCAL-QWEN3-8B,off,hidden,full,50,0.5662280701754386,0.05619236728114119,5,0.159134624890858,0.12475568915481454,5,0.5583122058041148,0.07864743254327819,5,0.7082526979922841,0.037563411217006897,5,,,0
blood-transfusion-service-center,LOCAL-QWEN3-8B,off,visible,full,50,0.5184210526315789,0.045404535343881475,5,0.06024086093791088,0.17482066891828757,5,0.4726032250373021,0.07768606511930234,5,0.6756902353900325,0.04310408628012769,5,,,0
blood-transfusion-service-center,QWEN,off,hidden,full,50,0.5921052631578948,0.05624796942403772,5,0.18990818360735356,0.10193177971617032,5,0.5904558265593034,0.05458314619825636,5,0.7086542506954403,0.03063616917559554,5,,,0
blood-transfusion-service-center,QWEN,off,visible,full,50,0.6142543859649123,0.059455713918117915,5,0.21913964117117316,0.10196865202257291,5,0.6055135242372437,0.047551984292100107,5,0.707245976519855,0.029525363985202654,5,,,0
blood-transfusion-service-center,REALTABPFN-V2,off,hidden,full,50,0.5405701754385965,0.051465051327637436,5,0.09811907880525585,0.11194510645349934,5,0.5089660358292161,0.0838020822120564,5,0.6858401391662909,0.032488292578259574,5,0.6870614035087719,0.04149254143376818,5
blood-transfusion-service-center,REALTABPFN-V2,off,visible,full,50,0.5405701754385965,0.051465051327637436,5,0.09811907880525585,0.11194510645349934,5,0.5089660358292161,0.0838020822120564,5,0.6858401391662909,0.032488292578259574,5,0.6870614035087719,0.04149254143376818,5
blood-transfusion-service-center,RF,off,hidden,full,50,0.5971491228070176,0.07016515823821698,5,0.22089727238144788,0.1724915476761232,5,0.6041800953733828,0.08254110612322715,5,0.719604299291267,0.06516362880327668,5,0.7009320175438596,0.08452833560038522,5
blood-transfusion-service-center,RF,off,visible,full,50,0.5971491228070176,0.07016515823821698,5,0.22089727238144788,0.1724915476761232,5,0.6041800953733828,0.08254110612322715,5,0.719604299291267,0.06516362880327668,5,0.7009320175438596,0.08452833560038522,5
churn,DUMMY,off,hidden,full,50,0.5,0.0,5,0.0,0.0,5,0.4623655913978494,0.0,5,0.795268817204301,0.0,5,0.5,0.0,5
churn,DUMMY,off,visible,full,50,0.5,0.0,5,0.0,0.0,5,0.4623655913978494,0.0,5,0.795268817204301,0.0,5,0.5,0.0,5
churn,GEMMA,off,hidden,full,50,0.6983388704318937,0.07006196731484053,5,0.4354101321993042,0.10330255542645733,5,0.7072202304616746,0.05788292556129644,5,0.8649637978429358,0.022253616446351862,5,,,0
churn,GEMMA,off,visible,full,50,0.7162790697674419,0.09012603863437305,5,0.4485365572766259,0.13276471022955652,5,0.7157591199867788,0.07107315871359617,5,0.8670859819437622,0.026039191908990213,5,,,0
churn,LOCAL-GEMMA-3-27B,off,hidden,full,50,0.6001661129568105,0.048652241991150244,5,0.34022829945554167,0.12311206023486161,5,0.6267848429218946,0.0659945821354832,5,0.8472012876319394,0.02282453421169134,5,,,0
churn,LOCAL-LLAMA-3.1-8B,off,hidden,full,50,0.5,0.0,5,0.0,0.0,5,0.4623655913978494,0.0,5,0.795268817204301,0.0,5,,,0
churn,LOCAL-LLAMA-3.1-8B,off,visible,full,50,0.5,0.0,5,0.0,0.0,5,0.4623655913978494,0.0,5,0.795268817204301,0.0,5,,,0
churn,LOCAL-MISTRAL-7B-FP16,off,hidden,full,50,0.5704318936877076,0.07275956094645024,5,0.24262575936327915,0.1508451428365317,5,0.5700537863900432,0.09340511800381127,5,0.8274988283803479,0.02606003378167985,5,,,0
churn,LOCAL-MISTRAL-7B-FP16,off,visible,full,50,0.5119601328903653,0.0168852002578731,5,0.06941668900325981,0.10903797682323879,5,0.4872936457158935,0.034475677167784505,5,0.8020038941607485,0.010189547101905446,5,,,0
churn,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,off,hidden,full,50,0.6755813953488372,0.036029666747089656,5,0.42053845985366944,0.02790152153497183,5,0.6971781106345791,0.01887972989292289,5,0.863520376265502,0.010411699844224503,5,,,0
churn,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,off,visible,full,50,0.6918604651162791,0.03828264012123425,5,0.3658080252314445,0.041050010473731406,5,0.6741425484701096,0.014588306744427472,5,0.8357358263841095,0.02076558169994492,5,,,0
churn,LOCAL-QWEN3-30B-A3B,off,hidden,full,50,0.5750830564784053,0.06549518125789681,5,0.2784451124214845,0.19738160223713275,5,0.586599668404671,0.09681507277204192,5,0.8355564716728408,0.032176197502102204,5,,,0
churn,LOCAL-QWEN3-30B-A3B,off,visible,full,50,0.6038205980066446,0.07211818459521573,5,0.2959920614061966,0.18802646191484287,5,0.6210791062977622,0.10074433712558968,5,0.8438203648916474,0.03254859044316115,5,,,0
churn,LOCAL-QWEN3-32B-FP8,off,hidden,full,50,0.6232558139534883,0.08153845308819764,5,0.2837521515989702,0.20108591968123662,5,0.6284894581759682,0.10171421766896921,5,0.8372580310507809,0.03351545702964416,5,,,0
churn,LOCAL-QWEN3-32B-FP8,off,visible,full,50,0.5119601328903653,0.030099236904061518,5,0.045275877069231155,0.12514635219236364,5,0.4857368333586954,0.053898954879842885,5,0.8015850004357796,0.01705558367837712,5,,,0
churn,LOCAL-QWEN3-8B,off,hidden,full,50,0.5501661129568106,0.05525784398591897,5,0.18480438760452406,0.19125161920531,5,0.5526476849094802,0.08728563717698426,5,0.8212970521000337,0.0311755009492945,5,,,0
churn,LOCAL-QWEN3-8B,off,visible,full,50,0.5,0.0,5,0.0,0.0,5,0.4623655913978494,0.0,5,0.795268817204301,0.0,5,,,0
churn,QWEN,off,hidden,full,50,0.6001661129568105,0.0740661705377552,5,0.3103443945990116,0.21672442708193718,5,0.6202539266090462,0.10953181787133154,5,0.845393498570744,0.037690955832548716,5,,,0
churn,QWEN,off,visible,full,50,0.5775747508305648,0.06775240272630047,5,0.25121244258162545,0.16874605364046774,5,0.5856158036010262,0.0972194008403878,5,0.8326306107651936,0.0303778948077201,5,,,0
churn,REALTABPFN-V2,off,hidden,full,50,0.5322259136212624,0.07535149951058451,5,0.08270377836259477,0.2083409894251912,5,0.5107850429530011,0.1099009669313216,5,0.8099788453077335,0.03575247242407853,5,0.6901162790697674,0.05840323444109146,5
churn,REALTABPFN-V2,off,visible,full,50,0.5322259136212624,0.07535149951058451,5,0.08270377836259477,0.2083409894251912,5,0.5107850429530011,0.1099009669313216,5,0.8099788453077335,0.03575247242407853,5,0.6901162790697674,0.05840323444109146,5
churn,RF,off,hidden,full,50,0.5642857142857143,0.04656573146573319,5,0.2949821783295663,0.1818733149713425,5,0.5758240628260618,0.0791763123862992,5,0.8335703292372969,0.026911635794123163,5,0.7046511627906977,0.06797412928351143,5
churn,RF,off,visible,full,50,0.5642857142857143,0.04656573146573319,5,0.2949821783295663,0.1818733149713425,5,0.5758240628260618,0.0791763123862992,5,0.8335703292372969,0.026911635794123163,5,0.7046511627906977,0.06797412928351143,5
coil2000_insurance_policies,DUMMY,off,hidden,full,50,0.5,0.0,5,0.0,0.0,5,0.48453608247422675,0.0,5,0.9109278350515464,0.0,5,0.5,0.0,5
coil2000_insurance_policies,DUMMY,off,visible,full,50,0.5,0.0,5,0.0,0.0,5,0.48453608247422675,0.0,5,0.9109278350515464,0.0,5,0.5,0.0,5
coil2000_insurance_policies,GEMMA,off,hidden,full,50,0.5397163120567375,0.09654251248786172,5,0.05273994220782006,0.15152842908125613,5,0.514904912078476,0.07169464055145967,5,0.8774535954502405,0.040589783879596004,5,,,0
coil2000_insurance_policies,GEMMA,off,visible,full,50,0.5304964539007092,0.08336539295787539,5,0.048495447067732254,0.1424599772514946,5,0.5163309198958069,0.07137461985133245,5,0.8845482832502709,0.031118063428702193,5,,,0
coil2000_insurance_policies,QWEN,off,hidden,full,50,0.5304964539007091,0.07915827749344724,5,0.03979455163100344,0.1338904715270859,5,0.5142355576094171,0.06485245156065922,5,0.8844771340199898,0.02515621931005483,5,,,0
coil2000_insurance_policies,QWEN,off,visible,full,50,0.5434397163120568,0.06895544851996473,2,0.0470301821258546,0.10242019997358724,2,0.5111062890651876,0.041353024563032775,2,0.8808798234425526,0.03539339881134589,2,,,0
coil2000_insurance_policies,REALTABPFN-V2,off,hidden,full,50,0.5216312056737589,0.05139397804046695,5,0.02809338822926964,0.07779409827664734,5,0.5016246210092692,0.03972099433501551,5,0.903943176386315,0.012994473463716377,5,0.6235815602836879,0.11994258220920007,5
coil2000_insurance_policies,REALTABPFN-V2,off,visible,full,50,0.5216312056737589,0.05139397804046695,5,0.02809338822926964,0.07779409827664734,5,0.5016246210092692,0.03972099433501551,5,0.903943176386315,0.012994473463716377,5,0.6235815602836879,0.11994258220920007,5
coil2000_insurance_policies,RF,off,hidden,full,50,0.5156028368794325,0.03793249001983225,5,0.07448271836412376,0.18107700495935958,5,0.5130754614756537,0.0653192514027048,5,0.9142961532885148,0.01056480992141473,5,0.6388297872340425,0.11533105316153548,5
coil2000_insurance_policies,RF,off,visible,full,50,0.5156028368794325,0.03793249001983225,5,0.07448271836412376,0.18107700495935958,5,0.5130754614756537,0.0653192514027048,5,0.9142961532885148,0.01056480992141473,5,0.6388297872340425,0.11533105316153548,5
credit-g,DUMMY,off,hidden,full,50,0.5,0.0,5,0.0,0.0,5,0.4117647058823529,0.0,5,0.5764705882352941,0.0,5,0.5,0.0,5
credit-g,DUMMY,off,visible,full,50,0.5,0.0,5,0.0,0.0,5,0.4117647058823529,0.0,5,0.5764705882352941,0.0,5,0.5,0.0,5
credit-g,GEMMA,off,hidden,full,50,0.5633333333333332,0.04333725780240598,5,0.15509111128358583,0.10427637703277196,5,0.5513937700216894,0.057805574586730545,5,0.6372059712217354,0.06242927410835386,5,,,0
credit-g,GEMMA,off,visible,full,50,0.6071428571428571,0.056343616981901073,5,0.23807227971259937,0.12270682357706848,5,0.6098898384061723,0.06584953871482589,5,0.6869972889201564,0.04758994603324298,5,,,0
credit-g,LOCAL-GEMMA-3-27B,off,hidden,full,50,0.5304761904761904,0.04969863829649739,5,0.11728528671323742,0.16336602194831487,5,0.5068085729736732,0.058277485020752785,5,0.6245112033541085,0.045829390900614976,5,,,0
credit-g,LOCAL-LLAMA-3.1-8B,off,hidden,full,50,0.5152380952380952,0.03407341679999678,5,0.0290957186981323,0.0650600048632355,5,0.44347779817490085,0.07091263014286187,5,0.5869295235054672,0.023386890236377415,5,,,0
credit-g,LOCAL-LLAMA-3.1-8B,off,visible,full,50,0.5142857142857142,0.029354352395090367,5,0.029134206170332237,0.05544686104687451,5,0.4382964388361148,0.039011129344921805,5,0.5672793169710335,0.033074470890473905,5,,,0
credit-g,LOCAL-MISTRAL-7B-FP16,off,hidden,full,50,0.5104761904761905,0.0262769136406122,5,0.016699438130452025,0.1005280990071774,5,0.4575440120504949,0.054506920807632205,5,0.5987685687618554,0.033011694385140976,5,,,0
credit-g,LOCAL-MISTRAL-7B-FP16,off,visible,full,50,0.5323809523809524,0.04003966287538649,5,0.08684480667031616,0.10786169444187373,5,0.4940206770408205,0.08094682481324579,5,0.6196808959090967,0.047453768295312365,5,,,0
credit-g,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,off,hidden,full,50,0.5238095238095237,0.07251163015638598,5,0.055357780246954404,0.172810506856115,5,0.5114469138647139,0.08645611812174354,5,0.6175012393906891,0.06516120803700619,5,,,0
credit-g,LOCAL-MISTRAL-SMALL-3.1-24B-FP16,off,visible,full,50,0.5338095238095237,0.05541535597652097,5,0.07024960435873376,0.13984466449417643,5,0.5094664179636957,0.08495230091590808,5,0.6238739915659252,0.052874581020154396,5,,,0
credit-g,LOCAL-QWEN3-30B-A3B,off,hidden,full,50,0.5176190476190476,0.03541941766026499,5,0.0565799196154246,0.12271361137503904,5,0.48110723049221277,0.05642641790964765,5,0.6099513521026393,0.03696975074256643,5,,,0
credit-g,LOCAL-QWEN3-30B-A3B,off,visible,full,50,0.5085714285714286,0.05425751147095125,5,0.031673929220709315,0.16221984488358424,5,0.4740055986693782,0.07756675168357766,5,0.5996121352336052,0.052853267752671386,5,,,0
credit-g,LOCAL-QWEN3-32B-FP8,off,hidden,full,50,0.5276190476190477,0.06196425712455316,5,0.06500488238530239,0.16932053084576706,5,0.5149782584565192,0.08142290589162127,5,0.6186711259754738,0.06091297713133266,5,,,0
credit-g,LOCAL-QWEN3-32B-FP8,off,visible,full,50,0.5633333333333334,0.04831632353751058,5,0.16069735913114108,0.10015302188555972,5,0.5489269570822845,0.07277024497424604,5,0.6518882161056744,0.044485749005877144,5,,,0
credit-g,LOCAL-QWEN3-8B,off,hidden,full,50,0.5457142857142857,0.06682379442334732,5,0.07512020822246855,0.1685164912020912,5,0.5057195775150635,0.1032006993282399,5,0.6178884896021699,0.05602966560738961,5,,,0
credit-g,LOCAL-QWEN3-8B,off,visible,full,50,0.5385714285714286,0.02937365812055455,5,0.1159801031968551,0.07692680077670255,5,0.5166561553096873,0.05048863219488306,5,0.632055991170936,0.0320893634817756,5,,,0
credit-g,QWEN,off,hidden,full,50,0.5238095238095238,0.039840953644479815,5,0.07896923242072121,0.10358566928473611,5,0.5049900496536714,0.048660510640928877,5,0.6160182750416247,0.040592028620340136,5,,,0
credit-g,QWEN,off,visible,full,50,0.5785714285714285,0.10009915718846624,5,0.15467321711960857,0.20247961348021307,5,0.5729787901456975,0.10239572849967153,5,0.6360391204211252,0.08772377197924891,5,,,0
credit-g,REALTABPFN-V2,off,hidden,full,50,0.5271428571428571,0.05185340403680438,5,0.08570309207982614,0.1762986720347714,5,0.46954020198347485,0.09157293518806953,5,0.6108108282314102,0.05770582968903437,5,0.6637619047619048,0.09471095184345349,5
credit-g,REALTABPFN-V2,off,visible,full,50,0.5271428571428571,0.05185340403680438,5,0.08570309207982614,0.1762986720347714,5,0.46954020198347485,0.09157293518806953,5,0.6108108282314102,0.05770582968903437,5,0.6637619047619048,0.09471095184345349,5
credit-g,RF,off,hidden,full,50,0.5471428571428572,0.03773640524982656,5,0.13060758768343095,0.0975641477180341,5,0.5300627542193934,0.05593214387213427,5,0.6408524492981668,0.03644949630773145,5,0.6743809523809524,0.08578264469879247,5
credit-g,RF,off,visible,full,50,0.5471428571428572,0.03773640524982656,5,0.13060758768343095,0.0975641477180341,5,0.5300627542193934,0.05593214387213427,5,0.6408524492981668,0.03644949630773145,5,0.6743809523809524,0.08578264469879247,5
credit_card_clients_default,DUMMY,off,hidden,full,50,0.5,0.0,5,0.0,0.0,5,0.4382022471910112,0.0,5,0.6835955056179777,0.0,5,0.5,0.0,5
credit_card_clients_default,DUMMY,off,visible,full,50,0.5,0.0,5,0.0,0.0,5,0.4382022471910112,0.0,5,0.6835955056179777,0.0,5,0.5,0.0,5
credit_card_clients_default,GEMMA,off,hidden,full,50,0.614102564102564,0.0212620125892613,5,0.2893307937096682,0.05010766033108362,5,0.6293508382346518,0.024865569751394423,5,0.7659729285610896,0.015221700100619082,5,,,0
credit_card_clients_default,GEMMA,off,visible,full,50,0.6337995337995338,0.029983635957672002,5,0.300247472623265,0.06328354793512167,5,0.6449731124508327,0.03196200317883553,5,0.7675011053558225,0.02079659548612499,5,,,0
credit_card_clients_default,LOCAL-GEMMA-3-27B,off,hidden,full,50,0.5765734265734266,0.06434658998138053,5,0.1979806043888681,0.15953276470952013,5,0.5733609526612751,0.0777384512983142,5,0.7314441161792111,0.03840748595465836,5,,,0
credit_card_clients_default,LOCAL-LLAMA-3.1-8B,off,hidden,full,50,0.5054390054390054,0.0153113025632778,3,0.04528877077315596,0.12749207181405625,3,0.45246224091661397,0.02749363800605037,3,0.6896092117719469,0.014911076349807597,3,,,0
credit_card_clients_default,LOCAL-LLAMA-3.1-8B,off,visible,full,50,0.5,0.0,5,0.0,0.0,5,0.4382022471910112,0.0,5,0.6835955056179777,0.0,5,,,0
credit_card_clients_default,LOCAL-MISTRAL-7B-FP16,off,hidden,full,50,0.5008158508158508,0.010039559658441975,5,0.005088017246757441,0.05770647202710935,5,0.45640521480617124,0.019311079612175666,5,0.6860434171489092,0.009462618192565154,5,,,0
credit_card_clients_default,LOCAL-MISTRAL-7B-FP16,off,visible,full,50,0.5625874125874126,0.058147587858821126,5,0.2009935465236406,0.13555650998013496,5,0.5493766758450509,0.08201593490387965,5,0.7316435492776291,0.03697925677332455,5,,,0
